Date,P/E,SMA_5_Years,sma_7_5_years,sma_10_years,1.5sd_5SMA_POS,2sd_5SMA_POS,3sd_5SMA_POS,1.5sd_5SMA_NEG,2sd_5SMA_NEG,3sd_5SMA_NEG,1.5sd_7_5_SMA_POS,2sd_7_5SMA_POS,3sd_7_5SMA_POS,1.5sd_7_5SMA_NEG,2sd_7_5SMA_NEG,3sd_7_5SMA_NEG,1.5sd_10_SMA_POS,2sd_10SMA_POS,3sd_10SMA_POS,1.5sd_10SMA_NEG,2sd_10SMA_NEG,3sd_10SMA_NEG,signals
2008-02-29,22.27,17.53486507936508,17.205851851851854,,23.023888169354848,24.85356253268477,28.512911259344612,12.045841989375313,10.216167626045392,6.556818899385547,22.158741532300517,23.809704759116737,27.111631212749177,12.252962171403192,10.60199894458697,7.3000724909545305,,,,,,,
2008-03-03,21.12,17.540230158730157,17.205973544973546,,23.029698816407613,24.8595217023001,28.519167474085073,12.050761501052701,10.220938615160215,6.561292843375243,22.15907335626506,23.810106626695564,27.112173167556577,12.25287373368203,10.601840463251525,7.299773922390514,,,,,,,
2008-03-04,20.74,17.54538888888889,17.205941798941797,,23.034745794256914,24.86453142937959,28.52410269962494,12.056031983520867,10.226246348398192,6.5666750781528425,22.158990185761624,23.810006314701564,27.112038572581447,12.252893412121972,10.60187728318203,7.299845025302147,,,,,,,
2008-03-05,20.98,17.55080158730159,17.206126984126985,,23.040207128496856,24.870008975561944,28.52961266969212,12.06139604610632,10.231594199041233,6.571990504911055,22.15947827874269,23.810595376947926,27.112829573358397,12.252775689511282,10.601658591306045,7.299424394895576,,,,,,,
2008-03-07,20.35,17.55581746031746,17.20600529100529,,23.04447542627818,24.87402808159842,28.533133392238902,12.06715949435674,10.237606839036498,6.5785015283960195,22.159176340833035,23.810233357442286,27.112347390660783,12.252834241177544,10.601777224568295,7.299663191349797,,,,,,,
2008-03-10,20.47,17.561079365079365,17.2058835978836,,23.048866314060987,24.878128630388193,28.536653263042606,12.073292416097745,10.244030099770537,6.585505467116125,22.158867752318375,23.8098624704633,27.111851906753152,12.252899443448822,10.601904725303896,7.299915289014045,,,,,,,
2008-03-11,20.75,17.5666746031746,17.205767195767198,,23.05368347704272,24.88268643499876,28.54069235091084,12.07966572930648,10.25066277135044,6.59265685543836,22.158558018055196,23.809488292151197,27.111348840343197,12.252976373479198,10.602046099383198,7.300185551191198,,,,,,,
2008-03-12,20.78,17.57220634920635,17.205285714285715,,23.058592167586443,24.887387440379808,28.544977985966533,12.085820530826258,10.257025258032893,6.5994347124461665,22.157194617078133,23.80783091800894,27.10910351987055,12.253376811493297,10.60274051056249,7.301467908700879,,,,,,,
2008-03-13,19.72,17.57703968253968,17.204238095238093,,23.061640580142495,24.88984087934343,28.546241477745305,12.092438784936867,10.26423848573593,6.607837887334055,22.154477315702543,23.80455705585736,27.104716536166993,12.253998874773643,10.603919134618826,7.303759654309193,,,,,,,
2008-03-14,20.68,17.58265873015873,17.203640211640213,,23.0662448077824,24.894106833656956,28.54983088540607,12.09907265253506,10.271210626660503,6.61548657491139,22.1527805618633,23.80249401193766,27.101920912086385,12.254499861417127,10.604786411342765,7.305359511194039,,,,,,,
2008-03-17,19.62,17.587507936507937,17.202444444444446,,23.069062361547573,24.896247169894117,28.55061678658721,12.1059535114683,10.278768703121756,6.624399086428664,22.14965518304374,23.798725429243504,27.096865921643033,12.255233705845152,10.606163459645387,7.308022967245858,,,,,,,
2008-03-18,19.75,17.592301587301588,17.201238095238097,,23.072162425598783,24.898782705031184,28.552023263895983,12.112440749004392,10.285820469571991,6.632579910707195,22.14642384099597,23.794819089581924,27.09160958675384,12.256052349480225,10.607657100894269,7.310866603722355,,,,,,,
2008-03-19,19.93,17.597007936507936,17.200074074074074,,23.075650927875763,24.901865258331707,28.55429391924359,12.118364945140108,10.292150614684164,6.639721953772279,22.143230249368806,23.79094897446705,27.086386424663537,12.256917898779342,10.609199173681098,7.313761723484609,,,,,,,
2008-03-24,20.09,17.601777777777777,17.19890476190476,,23.079412229061514,24.90529037948943,28.557046680345252,12.124143326494039,10.298265176066124,6.6465088752103,22.139932777156293,23.78694211557347,27.08096079240783,12.257876746653228,10.61086740823605,7.316848731401693,,,,,,,
2008-03-25,21.25,17.607396825396826,17.198439153439153,,23.0852747662029,24.911234079804924,28.563152707008975,12.129518884590752,10.303559570988728,6.6516409437846775,22.138514301066337,23.785206016942062,27.07858944869352,12.25836400581197,10.611672289936244,7.318288858184788,,,,,,,
2008-03-26,21.05,17.613111111111113,17.19795767195767,,23.090612607683838,24.916446439874743,28.56811410425656,12.135609614538389,10.309775782347483,6.658108117965666,22.137087769545744,23.78346446874177,27.07621786713382,12.258827574369596,10.61245087517357,7.319697476781521,,,,,,,
2008-03-27,21.05,17.61885714285714,17.197703703703702,,23.09591929396546,24.92160667766823,28.572981445073772,12.141794991748824,10.316107608046053,6.664732840640509,22.136360087800846,23.78257888249989,27.07501647189799,12.259047319606559,10.612828524907513,7.320390935509417,,,,,,,
2008-03-28,21.54,17.624960317460317,17.19821164021164,,23.10220586618835,24.92795438243103,28.579451414916385,12.147714768732286,10.321966252489606,6.670469220004252,22.137762133791554,23.784278964984857,27.077312627371466,12.258661146631725,10.612144315438421,7.319110653051812,,,,,,,
2008-03-31,20.63,17.630468253968253,17.198539682539682,,23.106654605855677,24.93205005648482,28.5828409577431,12.154281902080829,10.328886451451687,6.6780955501934045,22.138556851557393,23.785229241229963,27.078574020575104,12.25852251352197,10.6118501238494,7.31850534450426,,,,,,,
2008-04-01,20.66,17.636015873015875,17.19867724867725,,23.111133985653076,24.93617335653214,28.586252098290274,12.160897760378674,10.33585838949961,6.685779647741475,22.13890325685983,23.78564525958736,27.07912926504241,12.258451240494669,10.61170923776714,7.318225232312086,,,,,,,
2008-04-02,20.72,17.641857142857145,17.19894708994709,,23.11553619525509,24.940095879387737,28.589215247653033,12.1681780904592,10.343618406326552,6.694499038061256,22.139574701568435,23.786450572108887,27.080202313189783,12.258319478325744,10.611443607785294,7.317691866704397,,,,,,,
2008-04-03,20.8,17.647698412698414,17.19977248677249,,23.12011627443826,24.944255561684873,28.592534136178102,12.175280550958568,10.351141263711956,6.702862689218724,22.141460802166453,23.78869024063111,27.083149117560417,12.258084171378524,10.610854732913868,7.31639585598456,,,,,,,
2008-04-04,20.25,17.65293650793651,17.200095238095237,,23.12384471945981,24.947480789967578,28.594752930983116,12.182028296413206,10.358392225905439,6.711120084889902,22.142187143235248,23.789551111615253,27.084279048375258,12.258003332955226,10.61063936457522,7.315911427815214,,,,,,,
2008-04-07,20.75,17.658468253968255,17.2008835978836,,23.128486831214534,24.951826356963295,28.598505408460813,12.188449676721977,10.365110150973216,6.718431099475698,22.143982524771033,23.791682167066842,27.087081451658463,12.257784670996168,10.610085028700357,7.314685744108736,,,,,,,
2008-04-08,20.53,17.663738095238095,17.201354497354497,,23.132777969745888,24.955791261248486,28.601817844253684,12.1946982207303,10.371684929227703,6.725658346222506,22.145071855491928,23.79297764153774,27.08878921362936,12.257637139217065,10.609731353171256,7.313919781079633,,,,,,,
2008-04-09,20.69,17.66897619047619,17.202121693121693,,23.13742001319671,24.96023462077022,28.605863835917233,12.20053236775567,10.377717760182161,6.732088545035149,22.146804311866646,23.795031851448293,27.091486930611595,12.257439074376743,10.609211534795094,7.312756455631792,,,,,,,
2008-04-10,20.63,17.674309523809523,17.202814814814815,,23.14187120679602,24.96439176779152,28.609432889782518,12.206747840823025,10.384227279827526,6.739186157836528,22.14837225928581,23.79689140744281,27.093929703756807,12.257257370343819,10.608738222186819,7.311699925872821,,,,,,,
2008-04-11,20.82,17.679936507936507,17.20352380952381,,23.146566213743036,24.968776115678544,28.61319591954956,12.213306802129978,10.39109690019447,6.746677096323451,22.150032194924215,23.798868323391012,27.096540580324618,12.257015424123404,10.608179295656603,7.310507038722999,,,,,,,
2008-04-15,21.26,17.68638095238095,17.204338624338625,,23.15172793204099,24.973510258594338,28.61707491170103,12.22103397272091,10.399251646167563,6.755686993060872,22.152065426029676,23.80130769326003,27.099792227720727,12.256611822647574,10.607369555417222,7.308885020956522,,,,,,,
2008-04-16,21.29,17.692984126984125,17.205275132275133,,23.156808230287552,24.97808293138869,28.620632333590976,12.2291600236807,10.407885322579558,6.765335920377275,22.154365369059505,23.804062114654293,27.103455605843873,12.256184895490764,10.606488149895974,7.307094658706394,,,,,,,
2008-04-17,21.6,17.699817460317462,17.20637566137566,,23.162511022431584,24.983408876469625,28.625204584545706,12.23712389820334,10.416226044165299,6.7744303360892175,22.157144704248825,23.807401051873214,27.10791374712199,12.255606618502494,10.605350270878105,7.304837575629328,,,,,,,
2008-04-21,21.92,17.706825396825394,17.20778306878307,,23.168946026952057,24.989652903660946,28.63106665707872,12.244704766698732,10.423997889989844,6.782584136572069,22.16071660578507,23.811694451452404,27.113650142787073,12.254849531781067,10.603871686113735,7.3019159947790655,,,,,,,
2008-04-22,21.8,17.713928571428575,17.209354497354497,,23.17492057781653,24.99525124661251,28.635912584204483,12.25293656504062,10.432605896244636,6.791944558652666,22.164506276793386,23.81622353660635,27.119658056232275,12.254202717915607,10.602485458102642,7.299050938476716,,,,,,,
2008-04-23,21.69,17.720873015873014,17.21116931216931,,23.180712636312983,25.00065917645964,28.640552256752954,12.261033395433046,10.44108685528639,6.8011937749930755,22.168600078649487,23.821077000809545,27.126030845129662,12.253738545689135,10.601261623529076,7.296307779208961,,,,,,,
2008-04-24,21.57,17.727761904761905,17.212883597883597,,23.18619690650165,25.0056752404149,28.644631908241394,12.269326903022161,10.449848569108912,6.810891901282416,22.172445322065137,23.82563256345898,27.132007046246677,12.253321873702056,10.600134632308212,7.2937601495205175,,,,,,,
2008-04-25,21.96,17.735063492063492,17.214973544973546,,23.192379628688602,25.01148500756364,28.64969576531371,12.277747355438382,10.458641976563346,6.820431218813274,22.177163339741895,23.831226604664682,27.139353134510248,12.252783750205195,10.59872048528241,7.290593955436844,,,,,,,
2008-04-28,21.85,17.742325396825397,17.217126984126985,,23.198251945763168,25.016894128742422,28.654178494700936,12.286398847887627,10.467756664908372,6.830472298949857,22.181855169266417,23.836764564312894,27.14658335440585,12.252398798987553,10.597489403941076,7.287670613848123,,,,,,,
2008-04-29,22.31,17.750007936507934,17.219666666666665,,23.205058756420883,25.023409029725197,28.660109576333827,12.294957116594988,10.476606843290671,6.839906296682042,22.187493496964642,23.843435773730633,27.155320327262615,12.25183983636869,10.5958975596027,7.284013006070715,,,,,,,
2008-04-30,22.17,17.75752380952381,17.222306878306878,,23.211585577361543,25.02960616664079,28.665647345199275,12.303462041686078,10.485441452406834,6.849400273848346,22.193068878720474,23.84998954552501,27.163830879134075,12.251544877893279,10.594624211088746,7.28078287747968,,,,,,,
2008-05-02,22.42,17.765214285714283,17.224835978835976,,23.218684276853747,25.036507607233567,28.672154267993207,12.311744294574819,10.493920964194999,6.858274303435357,22.19881141132606,23.856803222156085,27.17278684381614,12.250860546345894,10.592868735515868,7.276885113855814,,,,,,,
2008-05-05,22.2,17.772404761904763,17.227206349206348,,23.22558137842015,25.04330691725861,28.678757994935538,12.319228145389378,10.501502606550915,6.8660515288739905,22.204113971612372,23.86308317908105,27.181021594018397,12.250298726800324,10.591329519331648,7.2733911043943,,,,,,,
2008-05-06,22.02,17.781261904761905,17.229703703703702,,23.229547004919027,25.04564203830473,28.677832105076146,12.332976804604785,10.51688177121908,6.884691704447665,22.20935729424307,23.869241824422858,27.189010884782434,12.250050113164336,10.590165582984547,7.270396522624971,,,,,,,
2008-05-07,21.98,17.79002380952381,17.23211111111111,,23.233506225483456,25.04800036413667,28.676988641443103,12.346541393564163,10.532047254910948,6.903058977604516,22.21445661702885,23.87523845233477,27.196802122946597,12.249765605193366,10.58898376988745,7.267420099275622,,,,,,,
2008-05-08,21.75,17.798539682539683,17.234148148148147,,23.23705530974823,25.049893852151076,28.67557093695677,12.36002405533114,10.54718551292829,6.921508428122596,22.218878645328687,23.880455477722197,27.203609142509222,12.24941765096761,10.587840818574097,7.264687153787072,,,,,,,
2008-05-09,21.32,17.806730158730158,17.235936507936508,,23.239672391943156,25.05065313634749,28.672614625156154,12.37378792551716,10.562807181112827,6.940845692304162,22.22260092813042,23.884822401528385,27.209265348324326,12.249272087742598,10.58705061434463,7.262607667548689,,,,,,,
2008-05-12,21.45,17.815103174603173,17.237851851851854,,23.242365223532957,25.051452573176217,28.66962727246274,12.38784112567339,10.57875377603013,6.960579076743606,22.22659372610356,23.88950768418746,27.215335600355264,12.249109977600149,10.586196019516247,7.260368103348444,,,,,,,
2008-05-13,21.21,17.82331746031746,17.23973544973545,,23.24449527545365,25.051554547165715,28.66567309058984,12.402139645181265,10.595080373469202,6.980961830045073,22.2303394615291,23.89387413212698,27.220943473322748,12.249131437941799,10.585596767343915,7.258527426148147,,,,,,,
2008-05-14,21.44,17.83173015873016,17.241693121693125,,23.247007929156624,25.052100519298783,28.66228569958309,12.416452388303695,10.611359798161539,7.001174617877229,22.234371305501337,23.89859736677074,27.22704948930955,12.249014937884912,10.584788876615509,7.256336754076699,,,,,,,
2008-05-15,21.84,17.840388888888892,17.243640211640212,,23.25043962106711,25.053789865126515,28.660490353245322,12.430338156710675,10.62698791265127,7.0202874245324605,22.23873858191331,23.903771372004343,27.233836952186408,12.248541841367114,10.583509051276081,7.253443471094014,,,,,,,
2008-05-16,21.94,17.849055555555555,17.245449735449736,,23.254181130703806,25.055889655753223,28.65930670585206,12.443929980407304,10.642221455357888,7.038804405259052,22.24298219975706,23.908826354526166,27.24051466406438,12.247917271142413,10.582073116373305,7.25038480683509,,,,,,,
2008-05-20,21.72,17.85747619047619,17.24700529100529,,23.257553892837095,25.057579793624065,28.657631595198,12.457398488115286,10.657372587328318,7.057320785754381,22.24664210483344,23.913187709442827,27.246278918661595,12.247368477177139,10.580822872567754,7.247731663348986,,,,,,,
2008-05-21,21.77,17.86581746031746,17.24859788359788,,23.261209169196864,25.059673072156663,28.65660087807627,12.470425751438054,10.671961848478254,7.07503404255865,22.250397856848423,23.917664514598602,27.252197830098964,12.24679791034734,10.57953125259716,7.244997937096798,,,,,,,
2008-05-22,21.38,17.87390476190476,17.249936507936507,,23.2639444886587,25.06062439757668,28.65398421541264,12.483865035150822,10.687185126232842,7.093825308396884,22.253462738453244,23.92130481529216,27.256988968969985,12.246410277419768,10.578568200580856,7.242884046903029,,,,,,,
2008-05-23,21.03,17.881666666666668,17.250920634920636,,23.266068367130895,25.060868933952307,28.650470067595123,12.49726496620244,10.702464399381029,7.112863265738211,22.25570843767674,23.923971038595443,27.260496240432847,12.24613283216453,10.577870231245829,7.241345029408425,,,,,,,
